UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
35483,80435,Mexico City,7-4-2020,Supermarket workers are starting to die of They keep reporting to work as U S infections and death rates continue to climb with many reporting long shifts and extra workloads to keep up with spiking demand,0
35484,80436,,7-4-2020,"These big stores are also taking advantage of the situation and hike the crap out of its prices! ? #loblaws #Supermarkets #COVID19

'All hands on deck': Grocery store executives get a taste of the hard life on coronavirus front lines https://t.co/1m5mPhNCIV",1
35485,80437,Can/USA ,7-4-2020, I know I ll regret it if I take the easy way out   Kim said  I want to be proud of myself looking back   Meanwhile at Rideau Cottage Trudeau s self isolation enters day 24,3
35486,80438,"Ballard, Seattle, WA",7-4-2020,Reppin my gear from go to to get your own All proceeds go to benefit keeping our neighbors nourished by providing access to healthy food Help them meet the increased demand due to 19,4
35487,80439,"Adelaide Hills, SA",7-4-2020,While at the shops today I saw 3 people 1 on my way in and 2 on my way out use their hand to pump the hand sanitizer to clean away their germs anyone else see the irony here  ,4
35488,80440, TR?MPLICAN Bay State Prison,7-4-2020,"Why Does Covid-19 Make Some People So Sick? Ask Their DNA



Consumer genomics company 23andMe wants to mine its database of millions of customers for clues to why the virus hits some people harder than others. https://t.co/9BuoMp5uR6",0
35489,80441,India,7-4-2020,2 other COVID 19 products still selling amp their prices have increased from yesterday Genetic Susceptibility test Rs 7 999 gt 14 999 MyMicrobiome Kit Rs 14 999 gt 16 499 see images INDIA,4
35490,80442,"Langley, British Columbia",7-4-2020,It would take a year before heavy discounts in housing prices appear in because real estate is not a liquid asset says via But the drops are coming,1
35491,80443,Elderslie NSW Australia,7-4-2020,We ve updated our amp The Essentials page What s new Latest NDIS updates changes to community shopping hours amp a list of free online activities for the whole family New videos coming soon so keep checking back Visit the page at,3
35492,80444,Truth Saves Lives - stay home!,7-4-2020,"I can't seem to get a solid answer about paying for online grocery shopping, for delivery and curbside pickup with SNAP.



As days and weeks pass, this will be a HUGE problem. Many SNAP beneficiaries avoid going in stores due to health issues that compound symptoms of COVID-19.",3
35493,80445,Mooloolaba,7-4-2020,Anyone wearing gloves to the supermarket needs to read this Now 19,2
35494,80446,"Oregon, USA",7-4-2020,At least four people   who had worked at Walmart Trader Joe s and Giant   have died from covid 19 in recent days Stores are only now taking proactive measures for their workers Grocery workers are beginning to die of coronavirus,0
35495,80447,Bundjalung Land,7-4-2020,She used hand sanitiser before the video good for her she s somewhat less likely to get of course if she s got it she s not doing supermarket shoppers many favours Deb,4
35496,80448,"Brooklyn, NY",7-4-2020,I SERIOUSLY DOUBT anyone will be voting for ANY Republican Please wear a mask take hand sanitizer and vote these bastards out,0
35497,80449,periphery always the periphery,7-4-2020,The collective response to the pandemic from panic buying at grocery stores to restaurant closures is bound to inflate the amount of food waste food loss experts say at a time when food insecurity is on the rise,0
35498,80450,,7-4-2020,Kroger will limit shoppers entering stores due to COVID 19 concerns The nation s largest supermarket chain is also giving workers one mask and a set of gloves per shift They re also testing one way aisles,3
35499,80451,Playstation Network,7-4-2020,Have you watched the new commercials on TV in the last week We can t get enough ventilators and masks to hospitals but we can start marketing and selling hand free products and online services to the new consumer in a matter of minutes,4
35500,80452,"Perth, Western Australia",7-4-2020,"#US milk prices dropping to lows that havent been seen in years, dairy farmers are dumping the product to curb an oversupply due to #coronavirus  https://t.co/YAeYYfpo2L

#covid_19 https://t.co/k8fkKZp53V",1
35501,80453,TN-NC-Davao City-Temecula,7-4-2020,Even the digital media scammers are getting in on the desperation. ?#toiletpaper #ToiletPaperPanic #clickbait #coronavirus #scam #popup https://t.co/vvqdM8X3o5,1
35502,80454,,7-4-2020,"It should be mandatory to wear a face cover inside any store to try and minimize the spread of face droplets.



This should be for children too. 



#GroceryStore workers are beginning to die of #coronavirus #facemasks #facemasks4all



https://t.co/oFka8Ycxjo",1
35503,80455,"Nairobi, Kenya",7-4-2020,Cycleways and pedestrian routes make transport more resilient and fairer They are immune to oil prices and quite resilient to extreme weather and viruses,3
35504,80456,"Nairobi, Kenya",7-4-2020,"""Cycleways and pedestrian routes make transport more resilient, and fairer. They are immune to oil prices, and quite resilient to extreme weather and viruses."" https://t.co/pIxZNvGUxH @Ma3Route @KenyanTraffic @MOH_Kenya @CSMutahi_Kagwe @NziokaWaita @PSCharlesHinga",3
35505,80457,Saxonia,7-4-2020,"#Hongkongers make reusable fabric masks as Covid-19 epidemic leads to shortages and sky-high prices

https://t.co/X8B53qbgXm",1
35506,80458,"Bend, OR",7-4-2020,"Hey @Safeway, when are you going to limit customers in store, and have every other checkstand open so my wife doesnt have a family standing less than two feet behind her? Employees before shareholders now!! #Coronavirus https://t.co/WBsH39OztK",2
35507,80459,Somewhere being impressive ,7-4-2020,Local gas station drops prices spreads positivity for a day,3
35508,80460,"Newport Beach, CA",7-4-2020,Fool Journalist to Pres Trump at WH Briefing Who should be held responsible if someone gets during Wisconsin voting today WTH   Does she hold a Grocery Store patron responsible if someone gets A Pharmacy A Gas Station How do you prove  ,1
35509,80461,918,7-4-2020,1 Hello all My company has started to manufacture Hand Sanitizer to help aid in the protection against COVID 19 Medical facilities and consumers are running out rapidly and other Hand Sanitizer manufacturers are marking prices up remarkably,4
35510,80462,"London, UK",7-4-2020,Our analysis of the reporting prices were flat month on month in March giving a year on year increase of 3 0 market now essentially coming to standstill as severely restricts activity,1
35511,80463,"Earth, Local, Virtual, Matrix",7-4-2020,"Shoppers Tackle Man Who Allegedly Coughed, Spit on Food Inside Store https://t.co/biV389PKEb via @BreitbartNews #coronavirus #COVID19",2
35512,80464,"Suffolk, England",7-4-2020,"NEW from @CASuffolk FREE 30 minute online #safeguarding session with easy to apply examples &amp; activities. Ideal for #Suffolk #volunteers &amp; pop up groups supporting residents with shopping etc Easy to follow, just click thru' https://t.co/Crh83uxoup  @ACRE_national #Covid19Suffolk https://t.co/NRD9kA6GbI",4
35513,80465,United States,7-4-2020,"CaniBrands donates funds to the ECHL Player Relief Fund, lowers prices, and launches a free Can-i-Cleanse external sanitizer to help #support the #community during the #COVID19Pandemic. 

@ECHL @thephpa  @BizNasty2point0 @spittinchiclets 



Read more: https://t.co/yl3vnlUnYH",4
35514,80466,,7-4-2020,The pandemic has led some people to hoard or panic buy at the grocery store and a lot of that food won t be eaten,3
35515,80467,"Mont-Tremblant, Québec",7-4-2020,Papaya supermarket in Bali finally restocked their black sesame tang yuan glutinous rice balls   We are prepared for the lockdown  #COVID19,3
35516,80468,"Winter Park, Colorado",7-4-2020,Check out our new hand sanitizer and we just released earlier this week as a response to aid in the fight against the dreaded   CBDD,1
35517,80469,Vancouver,7-4-2020,?? 'All hands on deck': Grocery store executives get a taste of the hard life on coronavirus front lines https://t.co/m7tlIF98Xm via @nationalpost,1
35518,80470,Jumpstarting my car ,7-4-2020,Adams and Adams candidate attorney Kameel Pancham discusses the restrictions on the costs of essential items during lock down and the legal impact of increased prices with Channel Africa Listen to the full interview now,3
35519,80471,"Zaria, Nigeria",7-4-2020,Kaduna State Task Force on Covid 19 led by the Deputy Governor Sabuwa Balarabe today met with representatives of dealers traders of food and other essential items in Sheik Gumi market to address the wanton hike on the prices of food items at this critical period,1
35520,80472,,7-4-2020,"Still more grocery shopping tips for these times:

#COVID19 #CoronavirusPandemic #coronavirus 

#groceryshopping  

https://t.co/8RbvJH4cs7",2
35521,80473,"Battersby, England",7-4-2020,@qatarairways But when you rebooked after covid-19 fades you will find the ticket prices have increased by 30%......,3
35522,80474,"Los Angeles, CA",7-4-2020,Shopping and delivery cleaning tips amid #coronavirus - https://t.co/PJqkOnZAtp via @shareaholic,2
35523,80475,"Madison, WI",7-4-2020,Online shopping   Hospitality and tourism   Translators and interpreters   Oil and gas workers   Sales reps   We dig into these March job posting trends and more in our latest blog post,2
35524,80476,"British Columbia, Tokyo",7-4-2020,Consider the Possibility That Trump Is Right On China What is there to consider He is right on lied about They had citizens and companies buy up supplies around the world to drive up prices They nationalized US foreign factories,1
35525,80477,Ankara,7-4-2020,"#Oil prices up with hopes of #OPEC making deeper cuts

#oilprice #OOTT #coronavirus 

https://t.co/KMwpZDZtai https://t.co/tjVqOPlh05",3
35526,80478,,7-4-2020,Tips on avoiding SSA scams during,0
35527,80479,"Kano, Nigeria",7-4-2020,1  After Covid 19 crude oil prices will surge globally and FG would permanently remove fuel subsidy henceforth Coupled with the recent devaluation of Naira fuel will reach N200 litre or even higher,1
35528,80480,Bay Area,7-4-2020,"Afraid of tracking in the #coronavirus? Here are great tips on what to do after a trip from the grocery store. ???

#TipTuesday #COVID19 

https://t.co/quEUWjC6Hv",4
35529,80481,"Boise, ID",7-4-2020,Eye care Campaign How to prevent when wearing contact lens 1 Wash your hand with soap handwash 2 Use a lens tweezer 3 ONLY use hand sanitizer after wearing lens  never use it before wearing lens,4
35530,80482,"Sioux Falls, SD",7-4-2020,"@FarmBureau details how the drop in #ethanol demand depresses corn prices &amp; has further ""secondary impacts we often don't think about"" - cutting off the supply of DDGs &amp; a cost-efficient supply of CO2 for meat processing - ""the impacts are widespr",1
